left eye - 1 (centre x),left eye - 1 (centre y),left eye - 2 (inner corner x),left eye - 2 (inner corner y),left eye - 3 (outer corner x),left eye - 3 (outer corner y),right eye - 1 (centre x),right eye - 1 (centre y),right eye - 2 (inner corner x),right eye - 2 (inner corner y),right eye - 3 (outer corner x),right eye - 3 (outer corner y),left eyebrow - 1 (inner end x),left eyebrow - 1 (inner end y),left eyebrow - 2 (outer end x),left eyebrow - 2 (outer end y),right eyebrow - 1 (inner end x),right eyebrow - 1 (inner end y),right eyebrow - 2 (outer end x),right eyebrow - 2 (outer end y),mouth - 1 (left corner x),mouth - 1 (left corner y),mouth - 2 (right corner x),mouth - 2 (right corner y),mouth - 3 (centre top lip x),mouth - 3 (centre top lip y),mouth - 4 (centre bottom lip x),mouth - 4 (centre bottom lip y),mouth - 5 (extra x),mouth - 5 (extra y),mouth - 6 (extra x),mouth - 6 (extra y),expression
65.9606068966,40.8999724138,59.4127448276,41.7924413793,72.210537931,42.0903724138,29.0555586207,38.5191724138,34.7102896552,39.4116413793,23.1035586207,39.4116413793,59.1154758621,32.2685793103,80.544,34.6500413793,38.2821517241,31.0781793103,15.9604965517,30.1857103448,56.7340137931,86.4357517241,35.9006896552,85.8405517241,46.6149517241,80.7810206897,45.7224827586,95.3644137931,46.6149517241,80.7810206897,45.7224827586,95.3644137931,sad
65.4343529412,36.8581647059,58.9847843137,37.6993882353,72.4448627451,38.2602039216,29.2611764706,36.2973490196,35.9912156863,37.4189803922,21.9701960784,37.138572549,58.7043137255,27.3241098039,78.6139607843,31.249945098,38.5148235294,27.3241098039,16.0815686275,29.8478431373,60.9474509804,74.1527843137,32.9066666667,74.1527843137,48.8897254902,64.6192941176,46.6465882353,83.6869019608,48.8897254902,64.6192941176,46.6465882353,83.6869019608,smile
65.4424615385,36.5344615385,59.6667692308,36.9470769231,71.2181538462,37.3596923077,29.1396923077,36.5344615385,34.9153846154,36.9470769231,23.3649230769,37.3596923077,55.1289230769,29.5218461538,77.4055384615,29.1092307692,39.8658461538,28.284,16.764,28.284,59.6667692308,72.4246153846,32.8523076923,72.8372307692,47.2910769231,68.2993846154,47.2910769231,80.6750769231,47.2910769231,68.2993846154,47.2910769231,80.6750769231,sad
65.7883489933,34.745685906,61.1809932886,35.3216214765,74.4264161074,35.8974926174,26.6280805369,34.745685906,32.0987919463,35.0336214765,20.2933691275,36.1854281879,58.0136375839,25.2436832215,78.1697718121,24.6678120805,36.418147651,24.6678120805,14.5346577181,24.3798765101,62.9083489933,73.3298255034,33.5387919463,71.3144697987,47.3595704698,70.4504697987,47.6475704698,81.9678926174,47.3595704698,70.4504697987,47.6475704698,81.9678926174,sad
67.265046729,37.8271401869,61.6517383178,37.2255700935,73.2794018692,39.8319252336,28.772635514,36.222953271,34.5864672897,36.624,22.1567102804,36.8245233645,56.2385046729,28.6048149533,80.8979439252,31.2110803738,39.3981308411,27.8028560748,14.3376448598,29.406728972,63.456,76.9211214953,30.1758504673,76.3195514019,46.6201121495,72.2592897196,46.4151028037,83.7375700935,46.6201121495,72.2592897196,46.4151028037,83.7375700935,sad
66.928,36.9463333333,61.2673333333,38.1380666667,71.0993333333,36.6484,34.1546666667,38.436,39.22,38.7339333333,28.494,38.1380666667,59.1813333333,30.9875333333,78.25,31.8814,43.0926666667,32.4772666667,23.1313333333,31.8814,65.4386666667,71.5073333333,36.538,73.2946666667,49.8913333333,70.44,50.518,78.6046666667,49.8913333333,70.44,50.518,78.6046666667,sad
70.2163692308,36.6286769231,61.6354461538,35.5285661538,77.0368,38.6088369231,27.5328,36.4086646154,36.1137230769,35.3085538462,20.9324307692,38.1687630769,56.7950769231,25.4078523077,84.7374769231,29.8081476923,38.7539692308,25.4078523077,14.7721846154,28.7080861538,65.5960615385,76.0113230769,34.3212307692,75.5456,47.1143384615,71.6110769231,47.1143384615,84.8123076923,47.1143384615,71.6110769231,47.1143384615,84.8123076923,sad
68.1066146341,35.9981736585,60.363395122,36.4167336585,74.5948097561,37.4631336585,27.2963121951,34.9517268293,34.4120195122,35.7888936585,20.1810731707,35.7888936585,54.7125073171,29.7196331707,82.5473560976,30.97536,37.5514536585,28.2546731707,12.6467121951,30.1381931707,61.6188878049,77.6457365854,30.2264195122,77.0177560976,44.6671609756,75.5529365854,44.4578341463,86.6449170732,44.6671609756,75.5529365854,44.4578341463,86.6449170732,sad
64.9523007519,37.5179548872,59.7603609023,37.8420451128,69.8194285714,37.8420451128,31.2072180451,34.9216240602,36.0743458647,36.5442406015,24.7174736842,36.2201503759,57.4751278195,28.3979548872,75.9843609023,30.3793082707,37.0473383459,25.1877293233,17.5788270677,29.730406015,57.4895639098,70.9382255639,35.7495338346,70.2893233083,46.4575037594,64.4492030075,47.106406015,78.7257744361,46.4575037594,64.4492030075,47.106406015,78.7257744361,sad
65.3785263158,36.9587368421,58.6042105263,38.652,72.7168421053,38.0873684211,28.9673684211,37.5227368421,36.588,38.652,21.6284210526,38.9343157895,55.4993684211,27.0795789474,78.0802105263,29.9021052632,36.588,27.3618947368,15.9833684211,31.0307368421,64.8138947368,72.8052631579,31.5075789474,74.2162105263,49.2896842105,69.1357894737,49.2896842105,79.8612631579,49.2896842105,69.1357894737,49.2896842105,79.8612631579,smile
63.6832,36.15168,59.7504,37.22424,69.0464,36.5092,28.6456,36.86672,34.3664,37.22424,23.6408,37.58176,54.8904,28.00416,77.2696,29.35872,38.6568,29.35872,17.3248,28.13968,61.896,72.9768,35.7968,73.692,48.3096,67.6144,49.3824,81.5576,48.3096,67.6144,49.3824,81.5576,neu
67.6449230769,35.8067692308,61.5944615385,36.0818461538,72.5950769231,37.1821538462,30.5169230769,33.0566153846,35.7427692308,34.7064615385,25.8418461538,34.1569230769,59.6695384615,28.3815384615,80.8461538462,30.3064615385,39.5926153846,27.8313846154,19.2412307692,26.1809230769,58.2941538462,74.8596923077,33.8172307692,72.6596923077,45.6430769231,68.5341538462,44.8184615385,81.7353846154,45.6430769231,68.5341538462,44.8184615385,81.7353846154,sad
68.1298823529,34.7927843137,62.5217254902,35.9146666667,74.2989803922,35.3537254902,28.5916862745,36.4749803922,36.1631372549,36.7554509804,22.9835294118,37.8773333333,58.0354509804,24.1370980392,81.5899607843,24.9783215686,39.5281568627,24.9783215686,15.9730196078,29.7455686275,65.3258039216,76.8545882353,37.2843921569,76.0131764706,51.3054117647,69.5642352941,51.5858823529,86.3887058824,51.3054117647,69.5642352941,51.5858823529,86.3887058824,sad
70.0206185567,31.7136494845,63.8291134021,33.0398350515,76.2131134021,33.9246185567,28.8870927835,33.0398350515,36.8481649485,33.9246185567,23.1369896907,35.2517938144,62.9443298969,21.9828123711,84.174185567,25.9635463918,40.8287010309,25.0788618557,16.9444948454,25.9635463918,66.0400824742,74.1743505155,38.1753402062,72.8471752577,51.0017319588,66.6546804124,51.8865154639,83.0202061856,51.0017319588,66.6546804124,51.8865154639,83.0202061856,sad
66.9583728814,37.9956610169,60.050440678,38.722820339,73.1397966102,38.722820339,28.7821016949,37.6320813559,36.0536949153,38.722820339,21.5105084746,39.0866440678,55.8890847458,29.5003118644,78.9567457627,31.4511457627,37.4343050847,28.1451661017,14.2389152542,31.4511457627,63.3225762712,75.0817627119,33.145220339,75.8082711864,49.1430508475,71.4459661017,48.7793898305,83.4443389831,49.1430508475,71.4459661017,48.7793898305,83.4443389831,sad
65.4865116279,38.4078139535,60.248372093,38.1583255814,71.223627907,39.6546976744,30.3159069767,37.160372093,36.552,37.160372093,24.080372093,38.6573023256,56.2576744186,27.4325023256,78.2081860465,29.4279069767,39.2958139535,28.1810232558,18.592744186,29.4279069767,61.2463255814,70.8346046512,35.5540465116,69.3376744186,47.776744186,68.0907906977,48.0262325581,76.8212093023,47.776744186,68.0907906977,48.0262325581,76.8212093023,sad
66.0948,36.5574,59.6592,36.8256,70.1166,37.362,29.0904,33.6078,32.8446,34.4124,23.7276,34.1442,58.5864,27.7086,78.1608,30.9264,37.4028,26.6364,18.3648,25.8318,55.3686,73.0254,29.895,70.8804,43.0338,66.858,42.7662,79.461,43.0338,66.858,42.7662,79.461,sad
68.4884210526,39.4930526316,61.3381052632,39.4930526316,76.0151578947,40.6223157895,28.5962105263,36.1061052632,35.3701052632,37.2345263158,20.6930526316,37.6109473684,59.0804210526,29.7077894737,82.7898947368,35.7296842105,37.6286315789,28.2029473684,14.6711578947,30.0842105263,64.3486315789,75.9983157895,30.1018947368,76.3747368421,45.9082105263,71.8585263158,47.0366315789,85.4071578947,45.9082105263,71.8585263158,47.0366315789,85.4071578947,neu
65.7465263158,37.5886315789,59.7246315789,37.9649684211,73.2732631579,39.0940631579,29.6168421053,36.4596210526,36.0151578947,37.5886315789,22.4665263158,36.4596210526,54.4555789474,30.4381473684,80.0471578947,33.4488421053,42.7890526316,28.1800421053,16.4454736842,28.5563789474,59.7246315789,79.3625263158,30.7461052632,78.6096842105,45.4231578947,75.2227368421,45.0475789474,85.008,45.4231578947,75.2227368421,45.0475789474,85.008,neu
64.5077142857,38.4651428571,59.5277142857,38.4651428571,70.254,38.8482857143,28.8831428571,38.8482857143,34.2454285714,39.6137142857,23.1368571429,39.9968571429,53.3991428571,32.7188571429,76.3825714286,31.1862857143,36.9274285714,33.102,16.6251428571,33.4851428571,62.9751428571,74.4728571429,33.8622857143,74.856,48.036,70.6422857143,48.4191428571,82.5171428571,48.036,70.6422857143,48.4191428571,82.5171428571,sad
66.9938255034,36.1027006711,61.523114094,36.3906362416,74.7685369128,36.6785718121,27.2582013423,35.5268295302,33.0169127517,35.8147651007,21.7874899329,36.3906362416,57.2037583893,24.5850845638,81.3912483221,25.4488912752,36.7602684564,24.2971489933,13.7247785235,25.7368268456,62.099114094,72.3833557047,35.3202684564,71.5193557047,48.2776912752,68.352,47.9896912752,83.0367785235,48.2776912752,68.352,47.9896912752,83.0367785235,neu
69.9711592357,33.5381808917,63.9592356688,33.811444586,75.7097579618,34.3579719745,30.3470063694,34.9044993631,37.9988789809,34.6312356688,23.2423949045,36.5441426752,65.3252484076,20.1480152866,83.634343949,24.5202955414,40.7315159236,22.3341859873,14.2245095541,27.5262573248,67.7845605096,75.6217070064,38.8182420382,75.8950318471,55.2146751592,71.2491210191,55.2146751592,80.2670063694,55.2146751592,71.2491210191,55.2146751592,80.2670063694,smile
67.814061674,35.731876652,60.2541674009,35.9209162996,73.1063259912,36.4876123348,29.8251277533,37.2437709251,35.116969163,36.6766519824,22.6428898678,38.1885462555,54.9623259912,29.1167154185,80.6662202643,30.6287365639,38.3302202643,28.7387207048,14.1382202643,29.4947101322,64.7902731278,74.8550484581,33.7941145374,74.2879295154,47.5910484581,71.4527577093,47.5910484581,83.1711013216,47.5910484581,71.4527577093,47.5910484581,83.1711013216,sad
64.3976842105,36.6871578947,59.0343157895,36.9694736842,72.0183157895,37.8164210526,29.9621052632,36.6871578947,35.3248421053,36.4048421053,24.3170526316,37.5341052632,55.0831578947,26.5259368421,78.228,28.2195157895,39.2766315789,26.8081894737,17.5427368421,30.1952842105,60.7282105263,69.4288421053,35.3248421053,69.1465263158,48.0265263158,64.3484210526,47.4618947368,77.3324210526,48.0265263158,64.3484210526,47.4618947368,77.3324210526,smile
66.0745074627,39.4660298507,59.0306865672,40.4267462687,73.4385671642,40.4267462687,30.5351641791,37.2250746269,36.9385074627,39.4660298507,23.4913432836,37.8655522388,55.8290149254,31.4617791045,79.8419104478,34.9834029851,43.0216119403,30.8214447761,14.8463283582,33.0626149254,58.0699701493,81.7289552239,31.175641791,80.127761194,47.504238806,76.2856119403,46.863761194,86.8513432836,47.504238806,76.2856119403,46.863761194,86.8513432836,smile
68.496,39.3914074074,61.3451851852,39.6562962963,75.117037037,41.5099259259,30.8894814815,37.5377777778,37.5105185185,38.0675555556,24.5333333333,38.5967407407,56.5783703704,29.328,79.3540740741,30.6518518519,40.6885925926,28.5332740741,18.1771851852,29.8571851852,61.874962963,73.0251851852,34.3324444444,69.5828148148,46.2500740741,80.4408888889,47.309037037,68.2583703704,46.2500740741,80.4408888889,47.309037037,68.2583703704,sad
68.9020540541,37.32,62.8144864865,37.8998918919,74.6996756757,38.7697297297,30.0570810811,35.580972973,37.0144864865,37.32,23.9695135135,36.4501621622,62.2345945946,30.0728432432,80.4972972973,29.2032,40.7831351351,28.9133189189,19.3316756757,24.8549189189,65.7132972973,70.3667027027,30.9269189189,69.4975135135,48.0304864865,66.3087567568,48.3204324324,81.3827027027,48.0304864865,66.3087567568,48.3204324324,81.3827027027,neu
66.1238709677,37.7396129032,60.5876129032,38.4317419355,71.3132903226,37.7396129032,30.4861935484,37.7396129032,36.7138064516,38.7778064516,25.9881290323,37.7396129032,55.743483871,29.4360774194,76.8495483871,28.7441032258,39.8283870968,30.1280516129,19.0683870968,29.4360774194,64.047483871,78.2214193548,31.8704516129,78.5667096774,46.4020645161,73.0312258065,45.7099354839,92.0609032258,46.4020645161,73.0312258065,45.7099354839,92.0609032258,smile
63.7184460432,33.1659971223,59.0883453237,34.0919482014,68.6572661871,34.0919482014,33.4701582734,34.0919482014,38.4089784173,34.4005985612,28.2233093525,35.0178992806,57.5454388489,25.1409496403,75.4477122302,26.6842014388,41.8042014388,25.4496,21.4328633094,29.7707741007,61.8668201439,66.5010647482,38.7176978417,65.5749064748,49.7328345324,62.3571798561,49.8288345324,73.9082589928,49.7328345324,62.3571798561,49.8288345324,73.9082589928,sad
68.9126037736,31.4091169811,63.2458867925,32.6233358491,75.3889811321,33.0280754717,29.6522264151,33.0280754717,36.1276981132,33.0280754717,23.1758490566,34.2422943396,62.0323018868,18.8619169811,83.4837735849,23.7188830189,39.3663396226,20.0761358491,13.0578113208,26.956890566,64.0555471698,75.1218113208,37.3421886792,74.3121509434,51.1036981132,67.4318490566,50.6988679245,79.5740377358,51.1036981132,67.4318490566,50.6988679245,79.5740377358,smile
64.4458666667,38.26432,59.0428444444,38.5821155556,69.5303111111,38.8999111111,32.6656,36.9931377778,37.4321777778,37.6287288889,27.5804444444,37.3109333333,54.5934222222,30.95488,74.3971555556,30.5095111111,40.6108444444,30.3192888889,22.8138666667,29.3659022222,59.9964444444,72.9045333333,33.9363555556,71.9509333333,45.0595555556,66.8664888889,45.6952888889,77.9896888889,45.0595555556,66.8664888889,45.6952888889,77.9896888889,smile
68.64,36.0483459459,61.1658378378,37.2646054054,74.8246486486,37.2078702703,27.6696216216,38.3673945946,35.0131891892,38.7539027027,19.9610810811,39.3646702703,56.6581621622,27.5449945946,82.451027027,30.7436972973,34.6265945946,27.5449945946,13.3682162162,33.3427027027,65.5481081081,77.0188108108,35.0131891892,79.3383783784,48.7904864865,74.0332972973,49.7011891892,90.547027027,48.7904864865,74.0332972973,49.7011891892,90.547027027,smile
67.120733945,35.2483816514,60.4297981651,34.8547816514,73.4188623853,36.0355816514,28.5472293578,35.2483816514,35.2390458716,34.8547816514,23.4301651376,36.8227816514,59.248733945,25.4082055046,80.8971743119,26.5890055046,36.8129174312,26.5890055046,13.5906055046,28.950693578,63.9721100917,72.6411743119,32.8769174312,73.4285504587,47.440733945,63.5881100917,47.8344220183,79.7257981651,47.440733945,63.5881100917,47.8344220183,79.7257981651,smile
63.4710447761,34.7328716418,58.6681791045,35.3732059701,68.9143880597,35.053038806,32.0940895522,36.3337791045,36.5767164179,36.9741134328,26.3312238806,37.6144477612,55.1462686567,28.3294567164,73.7165373134,26.7285492537,36.8969552239,29.9302925373,18.695641791,32.7239641791,61.5503283582,72.8331940299,38.4974328358,73.7939104478,49.3834029851,68.3512835821,50.344119403,79.5567761194,49.3834029851,68.3512835821,50.344119403,79.5567761194,neu
64.4394820144,37.8780086331,58.8839136691,38.1866589928,69.830676259,37.7061064748,30.1792230216,38.1866589928,36.0435107914,38.8039597122,26.4752805755,38.4953093525,56.1061294964,30.7789122302,75.5513093525,30.7789122302,39.7474532374,31.7049323741,21.5364604317,31.7049323741,62.5878561151,72.4475395683,34.8086330935,72.4475395683,47.7720863309,69.3610359712,48.0808057554,77.6943884892,47.7720863309,69.3610359712,48.0808057554,77.6943884892,smile
65.5726993007,37.6206545455,59.5716923077,38.5207048951,70.9728671329,38.2206881119,31.0697622378,37.020620979,37.3701818182,37.9206713287,23.8690909091,37.6206545455,58.0719440559,32.8203188811,75.7728671329,30.7201342657,39.1706853147,31.9202013986,19.0690909091,34.020386014,61.3721958042,75.4231048951,34.0699300699,74.2234405594,47.8711048951,72.4229370629,46.6707692308,83.8241118881,47.8711048951,72.4229370629,46.6707692308,83.8241118881,smile
65.8834285714,36.9138701299,60.868987013,37.1925194805,73.4057142857,38.3071168831,30.7810909091,36.6358441558,36.0741818182,36.0785454545,25.7666493506,38.0284675325,60.3116883117,26.8848623377,79.2561038961,30.2281558442,40.2532987013,25.7704519481,19.6376103896,27.7206233766,61.7049350649,70.0662857143,34.9602077922,68.9523116883,48.8895584416,65.6091428571,48.6109090909,80.0957922078,48.8895584416,65.6091428571,48.6109090909,80.0957922078,smile
67.5762857143,31.1676857143,62.2131428571,31.9338,74.088,31.5507428571,30.4191428571,34.2325714286,36.9308571429,33.4662857143,24.2897142857,35.3811428571,61.4468571429,20.8249714286,81.3668571429,24.2725714286,37.6971428571,24.6556285714,16.2454285714,28.1031428571,67.5762857143,71.3897142857,39.2297142857,71.7728571429,52.254,66.0265714286,53.4025714286,81.3488571429,52.254,66.0265714286,53.4025714286,81.3488571429,neu
71.1106415094,35.9266415094,62.4760754717,35.1171622642,77.3168301887,36.4662943396,28.7474716981,34.8473358491,35.2229433962,34.0377962264,20.1129056604,34.8473358491,54.9210566038,26.4825358491,84.8718490566,29.1808603774,37.3820377358,25.1334037736,13.0970566038,25.1334037736,63.825509434,79.0997735849,29.5565283019,78.0202264151,45.7467169811,71.8140377358,46.5563773585,88.2741132075,45.7467169811,71.8140377358,46.5563773585,88.2741132075,smile
67.6717714286,34.9557942857,61.8493714286,35.2623085714,73.1883428571,35.8752,30.8982857143,34.0364571429,37.3337142857,35.2623085714,24.1563428571,35.8752,59.0914285714,25.45584,82.3817142857,32.1977828571,40.3981714286,27.2945828571,15.8818285714,31.2784457143,62.1558857143,76.0203428571,35.4946285714,74.7942857143,48.3654857143,71.1168,48.3654857143,80.9232,48.3654857143,71.1168,48.3654857143,80.9232,smile
64.5402352941,33.4256470588,59.4924705882,34.3720235294,69.9028235294,33.1101882353,31.7315294118,35.9493176471,35.8327058824,35.9493176471,26.0534117647,36.8957647059,57.2844705882,26.4854117647,77.1585882353,25.2235764706,40.8804705882,28.3782352941,17.2207058824,30.5864470588,68.3258823529,69.7037647059,34.8861176471,73.1738823529,50.6597647059,67.1802352941,50.6597647059,79.1682352941,50.6597647059,67.1802352941,50.6597647059,79.1682352941,neu
64.3545882353,37.8621176471,58.6425882353,38.4974117647,70.7011764706,38.4974117647,28.8155294118,38.1797647059,35.796,38.1797647059,23.1035294118,39.132,59.2778823529,26.1218117647,78.6338823529,27.0737647059,37.3828235294,24.5352,12.9494117647,29.2949647059,63.4023529412,80.3830588235,39.9211764706,82.2868235294,53.5658823529,74.6710588235,55.1527058824,89.2672941176,53.5658823529,74.6710588235,55.1527058824,89.2672941176,neu
60.2786341463,33.9193756098,55.744,34.6169756098,66.2087804878,32.872897561,27.84,40.8954536585,33.7693658537,39.8490536585,23.3053658537,42.9883317073,54.0425365854,27.8055804878,69.5812682927,22.9509463415,35.8626341463,32.175297561,17.0271219512,37.0585756098,69.347902439,69.8466341463,42.4897560976,75.4271219512,55.744,69.1487219512,57.8372682927,77.8692682927,55.744,69.1487219512,57.8372682927,77.8692682927,neu
